# E  sum  T1  T2  T3 ...
-13.0190   0.0021   0.0007   0.0007   0.0007
-12.9940   0.0021   0.0007   0.0007   0.0007
-12.9690   0.0021   0.0007   0.0007   0.0007
-12.9440   0.0022   0.0007   0.0007   0.0007
-12.9190   0.0022   0.0007   0.0007   0.0007
-12.8939   0.0022   0.0007   0.0007   0.0007
-12.8689   0.0022   0.0007   0.0007   0.0007
-12.8439   0.0022   0.0007   0.0007   0.0007
-12.8189   0.0022   0.0007   0.0007   0.0007
-12.7939   0.0022   0.0007   0.0007   0.0007
-12.7689   0.0023   0.0008   0.0008   0.0008
-12.7439   0.0023   0.0008   0.0008   0.0008
-12.7189   0.0023   0.0008   0.0008   0.0008
-12.6938   0.0023   0.0008   0.0008   0.0008
-12.6688   0.0023   0.0008   0.0008   0.0008
-12.6438   0.0023   0.0008   0.0008   0.0008
-12.6188   0.0024   0.0008   0.0008   0.0008
-12.5938   0.0024   0.0008   0.0008   0.0008
-12.5688   0.0024   0.0008   0.0008   0.0008
-12.5438   0.0024   0.0008   0.0008   0.0008
-12.5188   0.0024   0.0008   0.0008   0.0008
-12.4937   0.0024   0.0008   0.0008   0.0008
-12.4687   0.0025   0.0008   0.0008   0.0008
-12.4437   0.0025   0.0008   0.0008   0.0008
-12.4187   0.0025   0.0008   0.0008   0.0008
-12.3937   0.0025   0.0008   0.0008   0.0008
-12.3687   0.0025   0.0008   0.0008   0.0008
-12.3437   0.0026   0.0009   0.0009   0.0009
-12.3187   0.0026   0.0009   0.0009   0.0009
-12.2936   0.0026   0.0009   0.0009   0.0009
-12.2686   0.0026   0.0009   0.0009   0.0009
-12.2436   0.0026   0.0009   0.0009   0.0009
-12.2186   0.0027   0.0009   0.0009   0.0009
-12.1936   0.0027   0.0009   0.0009   0.0009
-12.1686   0.0027   0.0009   0.0009   0.0009
-12.1436   0.0027   0.0009   0.0009   0.0009
-12.1186   0.0027   0.0009   0.0009   0.0009
-12.0935   0.0028   0.0009   0.0009   0.0009
-12.0685   0.0028   0.0009   0.0009   0.0009
-12.0435   0.0028   0.0009   0.0009   0.0009
-12.0185   0.0028   0.0009   0.0009   0.0009
-11.9935   0.0028   0.0009   0.0009   0.0009
-11.9685   0.0029   0.0010   0.0010   0.0010
-11.9435   0.0029   0.0010   0.0010   0.0010
-11.9185   0.0029   0.0010   0.0010   0.0010
-11.8934   0.0029   0.0010   0.0010   0.0010
-11.8684   0.0030   0.0010   0.0010   0.0010
-11.8434   0.0030   0.0010   0.0010   0.0010
-11.8184   0.0030   0.0010   0.0010   0.0010
-11.7934   0.0030   0.0010   0.0010   0.0010
-11.7684   0.0031   0.0010   0.0010   0.0010
-11.7434   0.0031   0.0010   0.0010   0.0010
-11.7184   0.0031   0.0010   0.0010   0.0010
-11.6933   0.0031   0.0010   0.0010   0.0010
-11.6683   0.0032   0.0011   0.0011   0.0011
